Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cultivar,line,tissue,experiment type,molecule subtype,GEO Accession
SRR8763749,36508753,2606080595,35,1073,SRX5554340,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518235,SAMN11191779,simple,3880,Medicago truncatula,GSM3682371,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_ATAC_C3 [MT-ATACCON3],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682297
SRR8763750,80202728,5774596416,36,2431,SRX5554341,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518236,SAMN11191778,simple,3880,Medicago truncatula,GSM3682372,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_ATAC_S1 [MT-ATACSUB1],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682298
SRR8763751,74764437,5383039464,36,2253,SRX5554342,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518237,SAMN11191777,simple,3880,Medicago truncatula,GSM3682373,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_ATAC_S2 [MT-ATACSUB2],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682299
SRR8763752,63007288,4497392961,35,1861,SRX5554343,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518238,SAMN11191776,simple,3880,Medicago truncatula,GSM3682374,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_ATAC_S3 [MT-ATACSUB3],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682300
SRR8763753,238522346,16937689180,35,7065,SRX5554344,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518239,SAMN11191775,simple,3880,Medicago truncatula,GSM3682375,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,MT-gDNA [MT-gDNA],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682301
SRR8763754,53359834,4033014502,75,1461,SRX5554345,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518240,SAMN11191774,simple,3880,Medicago truncatula,GSM3682376,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_C1 [MT-INRNASUBMT1],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682302
SRR8763755,58992619,4458543000,75,1625,SRX5554346,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518241,SAMN11191773,simple,3880,Medicago truncatula,GSM3682377,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_C2 [MT-INRNACONMT2],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682303
SRR8763756,60552272,4575583696,75,1672,SRX5554347,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518242,SAMN11191772,simple,3880,Medicago truncatula,GSM3682378,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_C3 [MT-INRNACONMT3],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682304
SRR8763757,43022766,3251435064,75,1188,SRX5554348,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518243,SAMN11191831,simple,3880,Medicago truncatula,GSM3682379,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_C4 [MT-INRNACONMT4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-3,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682305
SRR8763758,38257816,2891346540,75,1051,SRX5554349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518244,SAMN11191830,simple,3880,Medicago truncatula,GSM3682380,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_S1 [MT-INRNACONMT1],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-3,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682306
SRR8763759,49372698,3730987386,75,1357,SRX5554350,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518245,SAMN11191708,simple,3880,Medicago truncatula,GSM3682381,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_S2 [MT-INRNASUBMT2],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682307
SRR8763760,53443834,4038711330,75,1470,SRX5554351,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518246,SAMN11191771,simple,3880,Medicago truncatula,GSM3682382,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_S3 [MT-INRNASUBMT3],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682308
SRR8763761,55372444,4184730796,75,1521,SRX5554352,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518247,SAMN11191770,simple,3880,Medicago truncatula,GSM3682383,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_INT_S4 [MT-INRNASUBMT4],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682309
SRR8763762,25312994,1822535568,36,678,SRX5554353,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518248,SAMN11191769,simple,3880,Medicago truncatula,GSM3682384,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_C1_R1 [MT-TOTCON1],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682310
SRR8763763,18174970,1308597840,36,484,SRX5554354,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518249,SAMN11191768,simple,3880,Medicago truncatula,GSM3682385,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_C2_R1 [MT-TOTCON2],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682311
SRR8763764,27680819,1993018968,36,744,SRX5554355,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518250,SAMN11191767,simple,3880,Medicago truncatula,GSM3682386,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_C3_R1 [MT-TOTCON3],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682312
SRR8763765,22719799,1635825528,36,612,SRX5554356,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518251,SAMN11191766,simple,3880,Medicago truncatula,GSM3682387,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_C4_R1 [MT-TOTCON4],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682313
SRR8763766,24572457,1769216904,36,658,SRX5554357,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518252,SAMN11191765,simple,3880,Medicago truncatula,GSM3682388,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_S1_R1 [MT-TOTSUB1],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682314
SRR8763767,17105549,1231599528,36,455,SRX5554358,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518253,SAMN11191764,simple,3880,Medicago truncatula,GSM3682389,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_S2_R1 [MT-TOTSUB2],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682315
SRR8763768,20236227,1457008344,36,545,SRX5554359,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518255,SAMN11191763,simple,3880,Medicago truncatula,GSM3682390,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_S3_R1 [MT-TOTSUB3],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-4,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682316
SRR8763769,29803689,2145865608,36,794,SRX5554360,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518254,SAMN11191762,simple,3880,Medicago truncatula,GSM3682391,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TOT_S4_R1 [MT-TOTSUB4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-4,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682317
SRR8763770,21952718,1580595696,36,591,SRX5554361,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518256,SAMN11191761,simple,3880,Medicago truncatula,GSM3682392,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_C1_R [MT-TRACON1],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682318
SRR8763771,18283325,1316399400,36,490,SRX5554362,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518257,SAMN11191760,simple,3880,Medicago truncatula,GSM3682393,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_C2_R [MT-TRACON2],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682319
SRR8763772,3362203,242078616,36,93,SRX5554363,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518258,SAMN11191759,simple,3880,Medicago truncatula,GSM3682394,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_C3_R [MT-TRACON3],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682320
SRR8763773,10778311,776038392,36,292,SRX5554364,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518259,SAMN11191758,simple,3880,Medicago truncatula,GSM3682395,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_C4_R [MT-TRACON4],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682321
SRR8763774,25835680,1860168960,36,692,SRX5554365,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518260,SAMN11191757,simple,3880,Medicago truncatula,GSM3682396,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_S1_R [MT-TRASUB1],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682322
SRR8763775,15167060,1092028320,36,409,SRX5554366,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518261,SAMN11191756,simple,3880,Medicago truncatula,GSM3682397,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_S2_R [MT-TRASUB2],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682323
SRR8763776,1280211,92175192,36,35,SRX5554367,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518262,SAMN11191755,simple,3880,Medicago truncatula,GSM3682398,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_S3_R [MT-TRASUB3],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682324
SRR8763777,3327969,239613768,36,92,SRX5554368,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518263,SAMN11191754,simple,3880,Medicago truncatula,GSM3682399,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,Mt_TRAP_S4_R [MT-TRASUB4],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682325
SRR8763778,32280116,1646285916,51,541,SRX5554369,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518264,SAMN11191753,simple,3880,Medicago truncatula,GSM3682400,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-CON1 [MT-RSCONHAIRYROOTMT1],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-6,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682326
SRR8763779,8408259,428821209,51,138,SRX5554369,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518264,SAMN11191753,simple,3880,Medicago truncatula,GSM3682400,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-CON1 [MT-RSCONHAIRYROOTMT1],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682327
SRR8763780,18622699,949757649,51,311,SRX5554370,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518265,SAMN11191752,simple,3880,Medicago truncatula,GSM3682401,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-SUB1 [MT-RSSUBHAIRYROOTMT1],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682328
SRR8763781,9944666,507177966,51,165,SRX5554370,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518265,SAMN11191752,simple,3880,Medicago truncatula,GSM3682401,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-SUB1 [MT-RSSUBHAIRYROOTMT1],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682329
SRR8763782,3698963,188647113,51,62,SRX5554371,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518266,SAMN11191751,simple,3880,Medicago truncatula,GSM3682402,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-CON3 [MT-RSCONHAIRYROOTMT3],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Ribosome footprints,polyA RNA,GSM3682330
SRR8763783,10103267,515266617,51,165,SRX5554371,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518266,SAMN11191751,simple,3880,Medicago truncatula,GSM3682402,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-CON3 [MT-RSCONHAIRYROOTMT3],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682331
SRR8763784,33420664,1704453864,51,557,SRX5554372,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518268,SAMN11191750,simple,3880,Medicago truncatula,GSM3682403,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-SUB3 [MT-RSSUBHAIRYROOTMT3],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR2,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682332
SRR8763785,17346037,884647887,51,283,SRX5554372,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518268,SAMN11191750,simple,3880,Medicago truncatula,GSM3682403,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-SUB3 [MT-RSSUBHAIRYROOTMT3],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR4,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682333
SRR8763786,33358480,1701282480,51,559,SRX5554373,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518267,SAMN11191749,simple,3880,Medicago truncatula,GSM3682404,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-CON4 [MT-RSCONHAIRYROOTMT4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR4,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682334
SRR8763787,13360061,681363111,51,220,SRX5554373,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518267,SAMN11191749,simple,3880,Medicago truncatula,GSM3682404,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-CON4 [MT-RSCONHAIRYROOTMT4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR2,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682335
SRR8763788,10649591,543129141,51,178,SRX5554374,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518269,SAMN11191748,simple,3880,Medicago truncatula,GSM3682405,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-SUB4 [MT-RSSUBHAIRYROOTMT4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR2,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682336
SRR8763789,13112294,668726994,51,215,SRX5554374,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518269,SAMN11191748,simple,3880,Medicago truncatula,GSM3682405,GEO,SRA863775,09,2019,Reynoso,4 week-old composite plant 1 cm root tips,RS-MT-SUB4 [MT-RSSUBHAIRYROOTMT4],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR4,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682337
SRR8763790,50240110,2512005500,50,817,SRX5554375,,ATAC-seq,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518270,SAMN11191747,simple,39947,Oryza sativa Japonica Group,GSM3682406,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,OS_ATAC_CON1 [OS-ATACCON1],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR4,hairy root culture 1cm root tips,Ribosome footprints,Riboseq RNA,GSM3682338
SRR8763791,61472701,4917816080,40,1743,SRX5554376,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518271,SAMN11191746,simple,39947,Oryza sativa Japonica Group,GSM3682407,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,OS_ATAC_CON2 [OS-ATACCON2],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Tagmented libraries,,GSM3682339
SRR8763792,31939383,1596969150,50,514,SRX5554377,,ATAC-seq,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518272,SAMN11191745,simple,39947,Oryza sativa Japonica Group,GSM3682408,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,OS_ATAC_CON3 [OS-ATACCON3],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Tagmented libraries,,GSM3682340
SRR8763793,31755330,1587766500,50,517,SRX5554378,,ATAC-seq,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518273,SAMN11191828,simple,39947,Oryza sativa Japonica Group,GSM3682409,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,OS_ATAC_CON4 [OS-ATACCON4],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Tagmented libraries,,GSM3682341
SRR8763794,32753642,2620291360,40,976,SRX5554379,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP189094,PRJNA528488,31604238,"",SRS4518275,SAMN11191827,simple,39947,Oryza sativa Japonica Group,GSM3682410,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,OS_ATAC_SUB1 [OS-ATACSUB1],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling shoot apical meristem,Tagmented libraries,,GSM3682342
SRR8763795,38042761,1902138050,50,621,SRX5554380,,ATAC-seq,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518274,SAMN11191826,simple,39947,Oryza sativa Japonica Group,GSM3682411,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,OS_ATAC_SUB2 [OS-ATACSUB2],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682343
