Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA first public,ENA last update,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,broker name,common name,genotype,growth condition,sample name,strain,Experimental Factor: genotype,Experimental Factor: compound,Experimental Factor: dose,Experimental Factor: environmental stress
ERR2382702,1096854,147065918,134,91,ERX2430926,"78-Ribo-tRNA-seq, post-lysis-CHX_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276093,SAMEA104674710,simple,4932,Saccharomyces cerevisiae,SAMEA104674710,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","78-Ribo-tRNA-seq, post-lysis-CHX",2018-03-19,2018-03-09,SAMEA104674638,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:47-tRNA-seq, 5mM copper rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:47-tRNA-seq, 5mM copper rep1",BY4741,wild type genotype,copper,5,none
ERR2382703,2527750,125071108,49,65,ERX2430927,"79-mRNA-seq, post-lysis-CHX_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276094,SAMEA104674711,simple,4932,Saccharomyces cerevisiae,SAMEA104674711,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","79-mRNA-seq, post-lysis-CHX",2018-03-19,2018-03-09,SAMEA104674639,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:48-Ribo-tRNA-seq, 5mM copper rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:48-Ribo-tRNA-seq, 5mM copper rep1",BY4741,wild type genotype,copper,5,none
ERR2382704,2179580,292267238,134,182,ERX2430928,"80-Ribo-mRNA-seq, post-lysis-CHX_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276095,SAMEA104674712,simple,4932,Saccharomyces cerevisiae,SAMEA104674712,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","80-Ribo-mRNA-seq, post-lysis-CHX",2018-03-19,2018-03-09,SAMEA104674640,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:71-tRNA-seq, 5mM copper rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:71-tRNA-seq, 5mM copper rep2",BY4741,wild type genotype,copper,5,none
ERR2382705,720979,96699794,134,62,ERX2430929,"89-tRNA-seq, control for 91_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276096,SAMEA104674713,simple,4932,Saccharomyces cerevisiae,SAMEA104674713,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","89-tRNA-seq, control for 91",2018-03-19,2018-03-09,SAMEA104674641,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:72-Ribo-tRNA-seq, 5mM copper rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:72-Ribo-tRNA-seq, 5mM copper rep2",BY4741,wild type genotype,copper,5,none
ERR2382706,2733842,392381555,143,275,ERX2430930,"9-Ribo-tRNA-seq, control for 10_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276097,SAMEA104674714,simple,4932,Saccharomyces cerevisiae,SAMEA104674714,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","9-Ribo-tRNA-seq, control for 10",2018-03-19,2018-03-09,SAMEA104674642,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:115-tRNA-seq, SD-mini rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:115-tRNA-seq, SD-mini rep3",BY4741,wild type genotype,none,,amino acid starvation
ERR2382707,850159,114020975,134,74,ERX2430931,"90-Ribo-tRNA-seq, control for 92_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276098,SAMEA104674715,simple,4932,Saccharomyces cerevisiae,SAMEA104674715,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","90-Ribo-tRNA-seq, control for 92",2018-03-19,2018-03-09,SAMEA104674643,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:116-Ribo-tRNA-seq, SD-mini rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:116-Ribo-tRNA-seq, SD-mini rep3",BY4741,wild type genotype,none,,amino acid starvation
ERR2382708,452736,60721524,134,38,ERX2430932,"93-tRNA-seq, control for 95_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276099,SAMEA104674716,simple,4932,Saccharomyces cerevisiae,SAMEA104674716,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","93-tRNA-seq, control for 95",2018-03-19,2018-03-09,SAMEA104674644,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:23-tRNA-seq, SD-mini rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:23-tRNA-seq, SD-mini rep1",BY4741,wild type genotype,none,,amino acid starvation
ERR2382709,1947912,261248592,134,169,ERX2430933,"94-Ribo-tRNA-seq, control for 96_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276100,SAMEA104674717,simple,4932,Saccharomyces cerevisiae,SAMEA104674717,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","94-Ribo-tRNA-seq, control for 96",2018-03-19,2018-03-09,SAMEA104674645,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:24-Ribo-tRNA-seq, SD-mini rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:24-Ribo-tRNA-seq, SD-mini rep1",BY4741,wild type genotype,none,,amino acid starvation
ERR2382710,507109,68004465,134,41,ERX2430934,"97-tRNA-seq, control for 99, 101, 103_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276101,SAMEA104674718,simple,4932,Saccharomyces cerevisiae,SAMEA104674718,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","97-tRNA-seq, control for 99, 101, 103",2018-03-19,2018-03-09,SAMEA104674646,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:25-mRNA-seq, SD-mini rep1, 3 files",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:25-mRNA-seq, SD-mini rep1, 3 files",BY4741,wild type genotype,none,,amino acid starvation
ERR2382711,3348595,449056900,134,277,ERX2430935,"98-Ribo-tRNA-seq, control for 100, 102, 104_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276102,SAMEA104674719,simple,4932,Saccharomyces cerevisiae,SAMEA104674719,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","98-Ribo-tRNA-seq, control for 100, 102, 104",2018-03-19,2018-03-09,SAMEA104674647,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:26-Ribo-mRNA-seq, SD-mini rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:26-Ribo-mRNA-seq, SD-mini rep1",BY4741,wild type genotype,none,,amino acid starvation
ERR2382712,355258,47639711,134,31,ERX2430936,"135-tRNA-seq, dtrm10 rep2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276103,SAMEA104674720,simple,4932,Saccharomyces cerevisiae,SAMEA104674720,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","135-tRNA-seq, dtrm10 rep2",2018-03-19,2018-03-09,SAMEA104674648,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:85-tRNA-seq, SD-mini rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:85-tRNA-seq, SD-mini rep2",BY4741,wild type genotype,none,,amino acid starvation
ERR2382713,5388157,722539867,134,480,ERX2430937,"136-Ribo-tRNA-seq, dtrm10 rep2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276104,SAMEA104674721,simple,4932,Saccharomyces cerevisiae,SAMEA104674721,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","136-Ribo-tRNA-seq, dtrm10 rep2",2018-03-19,2018-03-09,SAMEA104674649,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:86-Ribo-tRNA-seq, SD-mini rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:86-Ribo-tRNA-seq, SD-mini rep2",BY4741,wild type genotype,none,,amino acid starvation
ERR2382714,580342,77827409,134,51,ERX2430938,"137-tRNA-seq, dabp140 rep2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276105,SAMEA104674722,simple,4932,Saccharomyces cerevisiae,SAMEA104674722,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","137-tRNA-seq, dabp140 rep2",2018-03-19,2018-03-09,SAMEA104674650,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:87-mRNA-seq, SD-mini rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:87-mRNA-seq, SD-mini rep2",BY4741,wild type genotype,none,,amino acid starvation
ERR2382715,5639163,756192490,134,503,ERX2430939,"138-Ribo-tRNA-seq, dabp140 rep2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276106,SAMEA104674723,simple,4932,Saccharomyces cerevisiae,SAMEA104674723,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","138-Ribo-tRNA-seq, dabp140 rep2",2018-03-19,2018-03-09,SAMEA104674651,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:88-Ribo-mRNA-seq, SD-mini rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:88-Ribo-mRNA-seq, SD-mini rep2",BY4741,wild type genotype,none,,amino acid starvation
ERR2382716,901151,120829979,134,75,ERX2430940,"141-tRNA-seq, dtrm1 rep2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276107,SAMEA104674724,simple,4932,Saccharomyces cerevisiae,SAMEA104674724,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","141-tRNA-seq, dtrm1 rep2",2018-03-19,2018-03-09,SAMEA104674652,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:1-tRNA-seq, control for 3,5,7,8",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:1-tRNA-seq, control for 3,5,7,8",BY4741,wild type genotype,none,,none
ERR2382717,7163834,960511242,134,598,ERX2430941,"142-Ribo-tRNA-seq, dtrm1 rep2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276108,SAMEA104674725,simple,4932,Saccharomyces cerevisiae,SAMEA104674725,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","142-Ribo-tRNA-seq, dtrm1 rep2",2018-03-19,2018-03-09,SAMEA104674653,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:10-Ribo-tRNA-seq, pH7.5 buffer",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:10-Ribo-tRNA-seq, pH7.5 buffer",BY4741,wild type genotype,none,,none
ERR2382718,1151804,154442074,134,94,ERX2430942,"143-tRNA-seq, dtrm10 rep3_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276109,SAMEA104674726,simple,4932,Saccharomyces cerevisiae,SAMEA104674726,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","143-tRNA-seq, dtrm10 rep3",2018-03-19,2018-03-09,SAMEA104674654,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:105-tRNA-seq, control for 107",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:105-tRNA-seq, control for 107",BY4741,wild type genotype,none,,none
ERR2382719,7718751,1035023301,134,636,ERX2430943,"144-Ribo-tRNA-seq, dtrm10 rep3_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276110,SAMEA104674727,simple,4932,Saccharomyces cerevisiae,SAMEA104674727,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","144-Ribo-tRNA-seq, dtrm10 rep3",2018-03-19,2018-03-09,SAMEA104674655,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:106-Ribo-tRNA-seq, control for 108",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:106-Ribo-tRNA-seq, control for 108",BY4741,wild type genotype,none,,none
ERR2382720,1093920,146675765,134,90,ERX2430944,"145-tRNA-seq, dabp140 rep3_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276111,SAMEA104674728,simple,4932,Saccharomyces cerevisiae,SAMEA104674728,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","145-tRNA-seq, dabp140 rep3",2018-03-19,2018-03-09,SAMEA104674656,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:109-tRNA-seq, control for 111, 113, 115",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:109-tRNA-seq, control for 111, 113, 115",BY4741,wild type genotype,none,,none
ERR2382721,7834760,1050643227,134,643,ERX2430945,"146-Ribo-tRNA-seq, dabp140 rep3_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276112,SAMEA104674729,simple,4932,Saccharomyces cerevisiae,SAMEA104674729,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","146-Ribo-tRNA-seq, dabp140 rep3",2018-03-19,2018-03-09,SAMEA104674657,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:11-tRNA-seq, control for 15",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:11-tRNA-seq, control for 15",BY4741,wild type genotype,none,,none
ERR2382722,295446,44218755,149,32,ERX2430946,"5-tRNA-seq, dtrm1 rep1_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276113,SAMEA104674730,simple,4932,Saccharomyces cerevisiae,SAMEA104674730,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","5-tRNA-seq, dtrm1 rep1",2018-03-19,2018-03-09,SAMEA104674658,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:110-Ribo-tRNA-seq, control for 112, 114, 116",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:110-Ribo-tRNA-seq, control for 112, 114, 116",BY4741,wild type genotype,none,,none
ERR2382723,513280,76891718,149,55,ERX2430947,"6-Ribo-tRNA-seq, dtrm1 rep1_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276114,SAMEA104674731,simple,4932,Saccharomyces cerevisiae,SAMEA104674731,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","6-Ribo-tRNA-seq, dtrm1 rep1",2018-03-19,2018-03-09,SAMEA104674659,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:117-tRNA-seq, control for 119, 121, 123",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:117-tRNA-seq, control for 119, 121, 123",BY4741,wild type genotype,none,,none
ERR2382724,946533,126375990,133,89,ERX2430948,"7-tRNA-seq, dtrm10 rep1_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276115,SAMEA104674732,simple,4932,Saccharomyces cerevisiae,SAMEA104674732,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","7-tRNA-seq, dtrm10 rep1",2018-03-19,2018-03-09,SAMEA104674660,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:118-Ribo-tRNA-seq, control for 120, 122, 124",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:118-Ribo-tRNA-seq, control for 120, 122, 124",BY4741,wild type genotype,none,,none
ERR2382725,667311,89152566,133,62,ERX2430949,"8-tRNA-seq, dabp140 rep1_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276116,SAMEA104674733,simple,4932,Saccharomyces cerevisiae,SAMEA104674733,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","8-tRNA-seq, dabp140 rep1",2018-03-19,2018-03-09,SAMEA104674661,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:12-Ribo-tRNA-seq, control for 16, 3 files",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:12-Ribo-tRNA-seq, control for 16, 3 files",BY4741,wild type genotype,none,,none
