Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,Stage,separation,GEO Accession
SRR1062730,4000000,3.04e+08,76,197,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062731,4000000,3.04e+08,76,207,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062732,4000000,3.04e+08,76,197,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062733,4000000,3.04e+08,76,200,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062734,4000000,3.04e+08,76,205,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062735,4000000,3.04e+08,76,199,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062736,4000000,3.04e+08,76,209,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062737,4000000,3.04e+08,76,195,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062738,4000000,3.04e+08,76,204,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062739,4000000,3.04e+08,76,175,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062740,4000000,3.04e+08,76,179,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062741,4000000,3.04e+08,76,183,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062742,4000000,3.04e+08,76,185,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062743,4000000,3.04e+08,76,190,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062744,4000000,3.04e+08,76,196,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062745,4000000,3.04e+08,76,175,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062746,4000000,3.04e+08,76,176,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062747,4000000,3.04e+08,76,179,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062748,4000000,3.04e+08,76,182,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062749,4000000,3.04e+08,,185,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062750,4000000,3.04e+08,76,176,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062751,4000000,3.04e+08,76,191,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062752,4000000,3.04e+08,76,194,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062753,4000000,3.04e+08,76,175,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062754,4000000,3.04e+08,76,178,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062755,4000000,3.04e+08,76,179,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062756,4000000,3.04e+08,76,182,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062757,4000000,3.04e+08,76,186,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062758,4000000,3.04e+08,76,192,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062759,2763033,209990508,76,138,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062760,4000000,3.04e+08,76,178,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062761,4000000,3.04e+08,76,181,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062762,4000000,3.04e+08,76,184,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062763,4000000,3.04e+08,76,189,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062764,4000000,3.04e+08,76,195,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062765,4000000,3.04e+08,76,176,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062766,4000000,3.04e+08,76,177,SRX399825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520116,SAMN02486877,simple,7955,Danio rerio,GSM1299106,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062767,4000000,3.04e+08,76,195,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062768,4000000,3.04e+08,76,197,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062769,4000000,3.04e+08,76,195,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062770,4000000,3.04e+08,76,193,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062771,4000000,3.04e+08,76,194,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062772,4000000,3.04e+08,76,198,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062773,4000000,3.04e+08,76,196,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062774,4000000,3.04e+08,76,195,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062775,4000000,3.04e+08,76,193,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062776,4000000,3.04e+08,76,195,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062777,2256225,171473100,76,112,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062778,4000000,3.04e+08,76,193,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062779,4000000,3.04e+08,76,191,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062780,4000000,3.04e+08,76,193,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062781,4000000,3.04e+08,76,196,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062782,4000000,3.04e+08,76,196,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062783,4000000,3.04e+08,76,193,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062784,4000000,3.04e+08,76,193,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062785,4000000,3.04e+08,76,195,SRX399826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520117,SAMN02486875,simple,7955,Danio rerio,GSM1299107,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 1,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062786,4000000,3.04e+08,76,167,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062787,4000000,3.04e+08,76,167,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062788,4000000,3.04e+08,76,171,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062789,2240950,170312200,76,101,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062790,4000000,3.04e+08,76,169,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062791,4000000,3.04e+08,76,176,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062792,4000000,3.04e+08,76,167,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062793,4000000,3.04e+08,76,170,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062794,4000000,3.04e+08,76,176,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062795,4000000,3.04e+08,76,167,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062796,4000000,3.04e+08,76,171,SRX399827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520118,SAMN02486880,simple,7955,Danio rerio,GSM1299108,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 3,Whole embryos,TUAB,2hpf,column,GSM1299109
