Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,tissue,age,feeding,genotype,GEO Accession
SRR2536056,11190478,559523900,50,355,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897889
SRR2536057,11391255,569562750,50,362,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897890
SRR2536058,11297121,564856050,50,360,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897891
SRR2536059,11354502,567725100,50,361,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897892
SRR2536060,11265017,563250850,50,361,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897893
SRR2536061,11569536,578476800,50,371,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897894
SRR2536062,11247834,562391700,50,359,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897895
SRR2536063,11494678,574733900,50,370,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897896
SRR2536064,11394468,569723400,50,363,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897897
SRR2536065,11476701,573835050,50,369,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897898
SRR2536066,11422689,571134450,50,364,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897899
SRR2536067,11273279,563663950,50,359,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897900
SRR2536068,10523642,526182100,50,331,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897901
SRR2536069,11407880,570394000,50,364,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897902
SRR2536070,11354136,567706800,50,360,SRX1295309,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094229,SAMN04122017,simple,10090,Mus musculus,GSM1897934,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT02_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897903
SRR2536071,11786029,589301450,50,379,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897904
SRR2536072,11477502,573875100,50,367,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897905
SRR2536073,11713605,585680250,50,376,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897906
SRR2536074,11577399,578869950,50,372,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897907
SRR2536075,11700977,585048850,50,375,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897908
SRR2536076,11558025,577901250,50,373,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897909
SRR2536077,11956381,597819050,50,387,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897910
SRR2536078,11516945,575847250,50,371,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897911
SRR2536079,11817364,590868200,50,383,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897912
SRR2536080,11729032,586451600,50,377,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897913
SRR2536081,11743273,587163650,50,380,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897914
SRR2536082,11766599,588329950,50,378,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,SV/129,Liver,10-14 weeks,Night restricted,Wild type,GSM1897915
SRR2536083,11565514,578275700,50,371,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897916
SRR2536084,10839845,541992250,50,344,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897917
SRR2536085,11689772,584488600,50,376,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897918
SRR2536086,11692859,584642950,50,375,SRX1295310,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094228,SAMN04122018,simple,10090,Mus musculus,GSM1897935,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT06_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897919
SRR2536087,8909351,445467550,,288,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897920
SRR2536088,8675644,433782200,50,279,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897921
SRR2536089,8869729,443486450,50,287,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897922
SRR2536090,8742264,437113200,50,283,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897923
SRR2536091,8865977,443298850,50,286,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897924
SRR2536092,8717718,435885900,50,283,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897925
SRR2536093,9105378,455268900,50,296,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897926
SRR2536094,8684027,434201350,50,281,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,Bmal -/-,Liver,10-14 weeks,Night restricted,Bmal -/-,GSM1897927
SRR2536095,8991681,449584050,50,292,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897928
SRR2536096,8864094,443204700,50,287,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897929
SRR2536097,8781580,439079000,50,286,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897930
SRR2536098,8895474,444773700,50,288,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897931
SRR2536099,8734178,436708900,50,282,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897932
SRR2536100,8276799,413839950,50,265,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897933
SRR2536101,8782573,439128650,50,285,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897934
SRR2536102,8848429,442421450,50,285,SRX1295311,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094227,SAMN04122019,simple,10090,Mus musculus,GSM1897936,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT10_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897935
SRR2536103,10552848,527642400,50,334,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897936
SRR2536104,10314073,515703650,50,325,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897937
SRR2536105,10496652,524832600,50,331,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897938
SRR2536106,10401263,520063150,50,329,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Night restricted,Wild type,GSM1897939
SRR2536107,10485478,524273900,50,331,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897856
SRR2536108,10380105,519005250,50,330,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897857
SRR2536109,10690603,534530150,50,340,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897858
SRR2536110,10359977,517998850,50,329,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897859
SRR2536111,10618952,530947600,50,339,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897860
SRR2536112,10505392,525269600,50,332,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897861
SRR2536113,10502318,525115900,50,335,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897862
SRR2536114,10532935,526646750,50,333,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897863
SRR2536115,10379058,518952900,50,328,SRX1295312,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064304,PRJNA297288,26554015,"",SRS1094226,SAMN04122001,simple,10090,Mus musculus,GSM1897937,GEO,SRA301994,11,2015,Atger,Liver Total RNA,WT_RF_ZT14_B_RFP,Liver Total RNA,C57BL/6,Liver,10-14 weeks,Ad Libitum,Wild type,GSM1897864
